Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
SHIB1000USDT,a76c0b59,2023-01-28 16:17:15,19,Close Long,Limit,Trade,1400,0.011910,0.011910,0.0001,0.0016674,7fc16033
DOGEUSDT,7091-Buy,2023-01-28 16:00:00,19,Open Long,--,Funding,165,0.08855,0.00000,0.0001,0.00146108,27d1ecae
ETHUSDT,091-Sell,2023-01-28 16:00:00,5,Open Short,--,Funding,0.07,1578.07,0.00,-0.0001,-0.01104649,02e4b355
SHIB1000USDT,7091-Buy,2023-01-28 16:00:00,19,Open Long,--,Funding,1400,0.011870,0.000000,0.0001,0.0016618,30066884
SHIB1000USDT,d40c30fa,2023-01-28 12:19:38,19,Open Long,Limit,Trade,1400,0.011825,0.011895,0.0006,0.009933,7d19238f
SHIB1000USDT,eeaf79d8,2023-01-28 12:19:07,19,Close Short,Limit,Trade,2940,0.011745,0.011745,0.0001,0.00345303,ce13a3ad
DOGEUSDT,21b3e453,2023-01-28 08:16:33,19,Open Long,Limit,Trade,165,0.08954,0.08954,0.0001,0.00147741,5421134f
SHIB1000USDT,7091-Sel,2023-01-28 08:00:00,19,Open Short,--,Funding,2940,0.011929,0.000000,-0.00022277,-0.00781282,768c689c
ETHUSDT,091-Sell,2023-01-28 08:00:00,5,Open Short,--,Funding,0.07,1592.52,0.00,-0.0001,-0.01114764,c706f4cc
DOGEUSDT,e421db81,2023-01-28 07:32:06,19,Close Short,Limit,Trade,545,0.08935,0.08935,0.0001,0.00486958,f3564009
DOGEUSDT,530b7f53,2023-01-28 05:53:18,19,Open Short,Limit,Trade,199,0.09321,0.09321,0.0001,0.00185488,60b09dad
SHIB1000USDT,a0a20cb5,2023-01-28 05:09:22,19,Open Short,Limit,Trade,1540,0.012050,0.012050,0.0001,0.0018557,0e877910
DOGEUSDT,a5b3e6ff,2023-01-28 04:53:49,19,Open Short,Limit,Trade,181,0.08976,0.08976,0.0001,0.00162466,9067d78c
DOGEUSDT,091-Sell,2023-01-28 00:00:00,19,Open Short,--,Funding,165,0.08723,0.00000,-0.0001,-0.00143929,7083c038
ETHUSDT,091-Sell,2023-01-28 00:00:00,5,Open Short,--,Funding,0.07,1597.44,0.00,-0.0001,-0.01118208,a900db21
SHIB1000USDT,7091-Sel,2023-01-28 00:00:00,19,Open Short,--,Funding,1400,0.011732,0.000000,-0.00018866,-0.0030987,b9748ebc
DOGEUSDT,0f0d0c4b,2023-01-27 16:18:29,19,Open Short,Limit,Trade,165,0.08631,0.08631,0.0001,0.00142412,64e7ef03
ETHUSDT,091-Sell,2023-01-27 16:00:00,5,Open Short,--,Funding,0.07,1575.48,0.00,-0.0001,-0.01102836,7e9ec97b
SHIB1000USDT,7091-Sel,2023-01-27 16:00:00,19,Open Short,--,Funding,1400,0.011544,0.000000,-0.0001,-0.00161616,0aeb4943
DOGEUSDT,31267d90,2023-01-27 15:42:08,19,Close Long,Limit,Trade,165,0.08638,0.08638,0.0001,0.00142527,43828090
SHIB1000USDT,d93d436b,2023-01-27 15:02:05,19,Open Short,Limit,Trade,1400,0.011585,0.011585,0.0001,0.0016219,399e4560
SHIB1000USDT,52f35865,2023-01-27 14:53:02,19,Close Long,Limit,Trade,1400,0.011585,0.011585,0.0001,0.0016219,80ac6957
SHIB1000USDT,ae76a013,2023-01-27 13:47:22,19,Open Long,Limit,Trade,1400,0.011505,0.011505,0.0001,0.0016107,677814c1
SHIB1000USDT,93665809,2023-01-27 13:32:09,19,Close Long,Limit,Trade,1400,0.011590,0.011590,0.0001,0.0016226,3dfbfaba
SHIB1000USDT,5ac81101,2023-01-27 13:27:43,19,Open Long,Limit,Trade,230,0.011510,0.011510,0.0001,0.00026473,8f01f8b4
SHIB1000USDT,a273cf16,2023-01-27 13:25:48,19,Open Long,Limit,Trade,1170,0.011510,0.011510,0.0001,0.00134667,34db7448
SHIB1000USDT,1797530f,2023-01-27 13:24:56,19,Close Short,Limit,Trade,840,0.011510,0.011510,0.0001,0.00096684,d15fa755
SHIB1000USDT,74753501,2023-01-27 13:24:21,19,Close Short,Limit,Trade,560,0.011510,0.011510,0.0001,0.00064456,18f4e75e
SHIB1000USDT,6cc17306,2023-01-27 12:18:47,19,Open Short,Limit,Trade,1400,0.011590,0.011590,0.0001,0.0016226,73dd1a09
SHIB1000USDT,db145b9c,2023-01-27 12:13:29,19,Close Long,Limit,Trade,1400,0.011650,0.011650,0.0001,0.001631,903a25ac
DOGEUSDT,7091-Buy,2023-01-27 08:00:00,19,Open Long,--,Funding,165,0.08588,0.00000,0.0001,0.00141702,f180a87d
ETHUSDT,091-Sell,2023-01-27 08:00:00,5,Open Short,--,Funding,0.07,1585.33,0.00,-0.0001,-0.01109731,5a18b35d
SHIB1000USDT,7091-Buy,2023-01-27 08:00:00,19,Open Long,--,Funding,1400,0.011553,0.000000,0.0001,0.00161742,fe54a7d4
DOGEUSDT,509064fb,2023-01-27 00:19:39,19,Open Long,Limit,Trade,165,0.08578,0.08585,0.0006,0.00849222,ddf83ba5
DOGEUSDT,6d4c55a9,2023-01-27 00:19:35,19,Close Short,Limit,Trade,165,0.08585,0.08585,0.0001,0.00141653,64c237b6
SHIB1000USDT,5f5c300c,2023-01-27 00:19:24,19,Open Long,Limit,Trade,1400,0.011570,0.011570,0.0001,0.0016198,07f2c772
SHIB1000USDT,38a64e70,2023-01-27 00:08:01,19,Close Long,Limit,Trade,1400,0.011685,0.011685,0.0001,0.0016359,c9d01331
DOGEUSDT,3c647900,2023-01-27 00:01:39,19,Open Short,Limit,Trade,165,0.08646,0.08642,0.0006,0.00855954,5d4e3345
SHIB1000USDT,7091-Buy,2023-01-27 00:00:00,19,Open Long,--,Funding,1400,0.011627,0.000000,0.0001,0.00162778,576276ae
ETHUSDT,091-Sell,2023-01-27 00:00:00,5,Open Short,--,Funding,0.07,1601.03,0.00,-0.0001,-0.01120721,12cfaf9d
DOGEUSDT,00930b62,2023-01-26 23:56:20,19,Close Long,Limit,Trade,165,0.08652,0.08652,0.0001,0.00142758,0a5a227e
DOGEUSDT,fe0a11f0,2023-01-26 21:13:34,19,Open Long,Limit,Trade,165,0.08592,0.08599,0.0006,0.00850608,42890ca4
DOGEUSDT,33e1c20f,2023-01-26 21:13:14,19,Close Short,Limit,Trade,165,0.08591,0.08591,0.0001,0.00141752,36ba18f0
DOGEUSDT,8c84943a,2023-01-26 20:19:14,19,Open Short,Limit,Trade,165,0.08652,0.08652,0.0001,0.00142758,fb033547
DOGEUSDT,3b96675b,2023-01-26 20:12:07,19,Close Long,Limit,Trade,165,0.08658,0.08658,0.0001,0.00142857,8d26a4b0
ETHUSDT,091-Sell,2023-01-26 16:00:00,5,Open Short,--,Funding,0.07,1590.02,0.00,-0.0001,-0.01113014,49d2a4c0
DOGEUSDT,7091-Buy,2023-01-26 16:00:00,19,Open Long,--,Funding,165,0.08576,0.00000,0.0001,0.00141504,8a0ca545
SHIB1000USDT,7091-Buy,2023-01-26 16:00:00,19,Open Long,--,Funding,1400,0.011550,0.000000,0.0001,0.001617,7c9b2af6
DOGEUSDT,5dfbaf73,2023-01-26 15:54:17,19,Open Long,Limit,Trade,165,0.08598,0.08598,0.0001,0.00141867,b0ceed03
SHIB1000USDT,7ff8f624,2023-01-26 15:47:11,19,Open Long,Limit,Trade,1400,0.011605,0.011605,0.0001,0.0016247,1eab2fcd
DOGEUSDT,e8165716,2023-01-26 15:39:39,19,Close Short,Limit,Trade,165,0.08656,0.08656,0.0001,0.00142824,c04bc16c
DOGEUSDT,cb4ca0f0,2023-01-26 15:18:37,19,Open Short,Limit,Trade,165,0.08717,0.08717,0.0001,0.00143831,37cd0c7f
SHIB1000USDT,037822cf,2023-01-26 14:52:47,19,Close Long,Limit,Trade,1400,0.011650,0.011650,0.0001,0.001631,479c6560
SHIB1000USDT,05994b03,2023-01-26 14:51:02,19,Open Long,Limit,Trade,1400,0.011570,0.011570,0.0001,0.0016198,565959f8
SHIB1000USDT,0b229823,2023-01-26 14:44:11,19,Close Short,Limit,Trade,1400,0.011600,0.011600,0.0001,0.001624,f4168e3b
DOGEUSDT,042a6971,2023-01-26 14:44:10,19,Close Short,Limit,Trade,165,0.08625,0.08625,0.0001,0.00142313,ce5a57db
DOGEUSDT,0a9de1d8,2023-01-26 14:34:55,19,Open Short,Limit,Trade,165,0.08686,0.08680,0.0006,0.00859914,554785c9
DOGEUSDT,0c1fbc3b,2023-01-26 14:29:21,19,Close Long,Limit,Trade,165,0.08707,0.08707,0.0001,0.00143666,271e7adb
SHIB1000USDT,2c98f9dc,2023-01-26 13:52:29,19,Open Short,Limit,Trade,1400,0.011680,0.011680,0.0006,0.0098112,44193a9d
SHIB1000USDT,eda57791,2023-01-26 13:52:11,19,Close Long,Limit,Trade,830,0.011680,0.011680,0.0001,0.00096944,424be070
SHIB1000USDT,f8eedae4,2023-01-26 13:51:05,19,Close Long,Limit,Trade,30,0.011680,0.011680,0.0001,3.504e-05,e94f25c3
SHIB1000USDT,f8eedae4,2023-01-26 13:51:05,19,Close Long,Limit,Trade,490,0.011680,0.011680,0.0001,0.00057232,acee7729
SHIB1000USDT,f8eedae4,2023-01-26 13:51:04,19,Close Long,Limit,Trade,50,0.011680,0.011680,0.0001,5.84e-05,8207dd5e
DOGEUSDT,7091-Buy,2023-01-26 08:00:00,19,Open Long,--,Funding,165,0.08617,0.00000,0.0001,0.00142181,9e6cf5a8
ETHUSDT,091-Sell,2023-01-26 08:00:00,5,Open Short,--,Funding,0.07,1604.58,0.00,-0.0001,-0.01123206,d76e7212
SHIB1000USDT,7091-Buy,2023-01-26 08:00:00,19,Open Long,--,Funding,1400,0.011605,0.000000,0.0001,0.0016247,b327312f
SHIB1000USDT,3e6ab501,2023-01-26 07:59:53,19,Open Long,Limit,Trade,1400,0.011600,0.011600,0.0001,0.001624,e72c7ee5
DOGEUSDT,9852d3d6,2023-01-26 06:23:12,19,Open Long,Limit,Trade,165,0.08646,0.08672,0.0006,0.00855954,d7409101
DOGEUSDT,51781f42,2023-01-26 06:22:59,19,Close Short,Limit,Trade,165,0.08646,0.08646,0.0001,0.00142659,4f03ec05
SHIB1000USDT,73c51929,2023-01-26 06:22:56,19,Close Short,Limit,Trade,1400,0.011690,0.011690,0.0001,0.0016366,14b8b896
SHIB1000USDT,3be16c88,2023-01-26 05:33:38,19,Open Short,Limit,Trade,1400,0.011770,0.011770,0.0001,0.0016478,eb2a5a9e
SHIB1000USDT,37a8d98f,2023-01-26 04:42:28,19,Close Long,Limit,Trade,1400,0.011720,0.011720,0.0001,0.0016408,df6961ac
DOGEUSDT,81b1b7f2,2023-01-26 04:22:39,19,Open Short,Limit,Trade,165,0.08707,0.08693,0.0006,0.00861993,cd3191cb
DOGEUSDT,a1d67f21,2023-01-26 04:16:51,19,Close Long,Limit,Trade,165,0.08697,0.08697,0.0001,0.00143501,36336a67
SHIB1000USDT,7b9c6e3f,2023-01-26 03:48:13,19,Open Long,Limit,Trade,1400,0.011640,0.011675,0.0006,0.0097776,3573a5b6
SHIB1000USDT,f9ec81c5,2023-01-26 03:47:50,19,Close Short,Limit,Trade,1400,0.011645,0.011645,0.0001,0.0016303,82072a24
DOGEUSDT,ae334e8e,2023-01-26 02:11:10,19,Open Long,Limit,Trade,165,0.08637,0.08637,0.0001,0.00142511,19cdb16e
DOGEUSDT,f8e1c869,2023-01-26 01:27:48,19,Close Short,Limit,Trade,165,0.08643,0.08643,0.0001,0.0014261,d4714b41
DOGEUSDT,3013b04c,2023-01-26 01:07:10,19,Open Short,Limit,Trade,165,0.08704,0.08704,0.0001,0.00143616,07b2e55e
SHIB1000USDT,f2ed9678,2023-01-26 00:41:10,19,Open Short,Limit,Trade,1400,0.011725,0.011725,0.0001,0.0016415,84ea9d52
ETHUSDT,091-Sell,2023-01-26 00:00:00,5,Open Short,--,Funding,0.07,1611.70,0.00,-0.0001,-0.0112819,5397ea17
DOGEUSDT,296dbdae,2023-01-25 23:22:02,19,Close Long,Limit,Trade,165,0.08635,0.08635,0.0001,0.00142478,df7f0ba5
SHIB1000USDT,1b4695f4,2023-01-25 22:59:44,19,Close Long,Limit,Trade,1400,0.011550,0.011550,0.0001,0.001617,8000d8e5
SHIB1000USDT,fd712b28,2023-01-25 22:56:27,19,Open Long,Limit,Trade,1400,0.011470,0.011470,0.0001,0.0016058,c4c96404
DOGEUSDT,9a9f81de,2023-01-25 22:56:04,19,Open Long,Limit,Trade,165,0.08575,0.08575,0.0001,0.00141488,99c0fc09
DOGEUSDT,05ea17da,2023-01-25 22:48:27,19,Close Short,Limit,Trade,165,0.08576,0.08576,0.0001,0.00141504,1e933e70
SHIB1000USDT,7acd05b1,2023-01-25 22:10:16,19,Close Short,Limit,Trade,1400,0.011585,0.011585,0.0001,0.0016219,50834cda
SHIB1000USDT,afd8c6f0,2023-01-25 21:42:06,19,Open Short,Limit,Trade,1400,0.011665,0.011595,0.0006,0.0097986,6beae6d2
SHIB1000USDT,75c973b5,2023-01-25 21:36:19,15,Close Long,Limit,Trade,4630,0.011630,0.011630,0.0001,0.00538469,86595b65
DOGEUSDT,f96b4fdb,2023-01-25 21:35:13,15,Open Short,Limit,Trade,165,0.08636,0.08636,0.0001,0.00142494,5eb35555
DOGEUSDT,e4fac433,2023-01-25 21:08:29,5,Close Long,Limit,Trade,165,0.08564,0.08549,0.0006,0.00847836,c45f90e1
DOGEUSDT,ecae47e9,2023-01-25 21:07:30,5,Open Long,Limit,Trade,165,0.08490,0.08490,0.0001,0.00140085,6dc6e18f
DOGEUSDT,0b22a1cf,2023-01-25 21:07:25,5,Close Short,Limit,Trade,165,0.08538,0.08538,0.0001,0.00140877,c80b60dd
DOGEUSDT,60a44a12,2023-01-25 20:08:27,5,Open Short,Limit,Trade,2,0.08598,0.08573,0.0006,0.00010318,4ec9c1cb
DOGEUSDT,60a44a12,2023-01-25 20:08:27,5,Open Short,Limit,Trade,163,0.08598,0.08573,0.0006,0.00840885,e5253857
DOGEUSDT,82b8d387,2023-01-25 20:02:35,5,Close Long,Limit,Trade,545,0.08572,0.08572,0.0001,0.00467174,3c968fbf
ETHUSDT,091-Sell,2023-01-25 16:00:00,5,Open Short,--,Funding,0.07,1543.98,0.00,-0.0001,-0.01080786,e60c49cd
DOGEUSDT,7091-Buy,2023-01-25 16:00:00,5,Open Long,--,Funding,545,0.08380,0.00000,0.0001,0.0045671,0f28c537
SHIB1000USDT,7091-Buy,2023-01-25 16:00:00,5,Open Long,--,Funding,4630,0.011196,0.000000,0.0001,0.00518375,611ad1cc
DOGEUSDT,7091-Buy,2023-01-25 08:00:00,5,Open Long,--,Funding,545,0.08479,0.00000,0.0001,0.00462106,4f9c8791
SHIB1000USDT,7091-Buy,2023-01-25 08:00:00,5,Open Long,--,Funding,4630,0.011445,0.000000,0.0001,0.00529904,3b6c67de
ETHUSDT,091-Sell,2023-01-25 08:00:00,5,Open Short,--,Funding,0.07,1553.50,0.00,-0.0001,-0.0108745,d214d591
ETHUSDT,091-Sell,2023-01-25 00:00:00,5,Open Short,--,Funding,0.07,1555.91,0.00,-0.0001,-0.01089137,a39c60a6
DOGEUSDT,7091-Buy,2023-01-25 00:00:00,5,Open Long,--,Funding,545,0.08389,0.00000,0.0001,0.00457201,31a98279
SHIB1000USDT,7091-Buy,2023-01-25 00:00:00,5,Open Long,--,Funding,4630,0.011189,0.000000,0.0001,0.00518051,742d053d
DOGEUSDT,28850872,2023-01-24 22:28:47,5,Open Long,Limit,Trade,199,0.08179,0.08179,0.0001,0.00162763,33acd6bd
SHIB1000USDT,914360fd,2023-01-24 22:27:51,5,Open Long,Limit,Trade,1690,0.011095,0.011095,0.0001,0.00187506,d7f86c5d
BNBUSDT,d1746c25,2023-01-24 22:26:57,5,Close Short,Limit,Trade,0.16,303.90,303.90,0.0001,0.0048624,09f97e0e
LINKUSDT,eeedc480,2023-01-24 22:26:47,5,Close Short,Limit,Trade,6.8,6.745,6.745,0.0001,0.0045866,8179d936
DOGEUSDT,f8ba7bbb,2023-01-24 21:54:19,5,Open Long,Limit,Trade,123,0.08534,0.08534,0.0001,0.00104969,176c1767
DOGEUSDT,f8ba7bbb,2023-01-24 21:54:19,5,Open Long,Limit,Trade,58,0.08534,0.08534,0.0001,0.00049498,ec59b32b
SHIB1000USDT,392b3f20,2023-01-24 21:54:11,5,Open Long,Limit,Trade,1540,0.011580,0.011580,0.0001,0.00178332,9c598181
LINKUSDT,091-Sell,2023-01-24 16:00:00,5,Open Short,--,Funding,6.8,7.050,0.000,-0.0001,-0.004794,30381d64
DOGEUSDT,7091-Buy,2023-01-24 16:00:00,5,Open Long,--,Funding,165,0.08864,0.00000,0.0001,0.00146256,06e49948
ETHUSDT,091-Sell,2023-01-24 16:00:00,5,Open Short,--,Funding,0.07,1620.57,0.00,-0.0001,-0.01134399,843b12cb
BNBUSDT,091-Sell,2023-01-24 16:00:00,5,Open Short,--,Funding,0.16,316.22,0.00,-0.0001,-0.00505952,21ef4731
SHIB1000USDT,7091-Buy,2023-01-24 16:00:00,5,Open Long,--,Funding,1400,0.011935,0.000000,0.0002963,0.00495088,f9ffe033
SHIB1000USDT,6219487f,2023-01-24 09:04:46,5,Open Long,Limit,Trade,1400,0.012060,0.012100,0.0006,0.0101304,c6a8664a
DOGEUSDT,bc8c9e41,2023-01-24 09:04:36,5,Open Long,Limit,Trade,165,0.08890,0.08959,0.0006,0.0088011,e4981cad
SHIB1000USDT,3b8a0acc,2023-01-24 09:04:28,5,Close Short,Limit,Trade,1400,0.012020,0.012020,0.0001,0.0016828,a288b06b
DOGEUSDT,3c5ba5b5,2023-01-24 09:04:27,5,Close Short,Limit,Trade,165,0.08891,0.08891,0.0001,0.00146702,1d512179
DOGEUSDT,091-Sell,2023-01-24 08:00:00,5,Open Short,--,Funding,165,0.08992,0.00000,-0.0003046,-0.00451928,6471cd8b
ETHUSDT,091-Sell,2023-01-24 08:00:00,5,Open Short,--,Funding,0.07,1636.39,0.00,-0.0001,-0.01145473,d61c3db4
BNBUSDT,091-Sell,2023-01-24 08:00:00,5,Open Short,--,Funding,0.16,318.30,0.00,-0.00011329,-0.00576963,ab2325ee
LINKUSDT,091-Sell,2023-01-24 08:00:00,5,Open Short,--,Funding,6.8,7.169,0.000,-0.0001,-0.00487492,d2c6c5c9
SHIB1000USDT,7091-Sel,2023-01-24 08:00:00,5,Open Short,--,Funding,1400,0.012113,0.000000,-0.00036942,-0.00626469,31c9950c
BNBUSDT,a158d00f,2023-01-24 02:26:24,5,Open Short,Limit,Trade,0.06,317.05,317.05,0.0001,0.0019023,e5079ae7
SHIB1000USDT,b151b48e,2023-01-24 02:21:31,5,Open Short,Limit,Trade,1400,0.012105,0.012100,0.0006,0.0101682,8a100d9a
SHIB1000USDT,104046fa,2023-01-24 02:16:05,5,Close Long,Limit,Trade,1400,0.012100,0.012100,0.0001,0.001694,edce54bf
DOGEUSDT,babb165e,2023-01-24 01:53:07,5,Open Short,Limit,Trade,165,0.08954,0.08954,0.0001,0.00147741,f7f589f6
DOGEUSDT,ec53a4b7,2023-01-24 00:49:41,5,Close Short,Limit,Trade,165,0.08859,0.08859,0.0001,0.00146174,999d068c
DOGEUSDT,46d1c52e,2023-01-24 00:30:24,5,Open Short,Limit,Trade,111,0.08922,0.08901,0.0006,0.00594206,b003941c
DOGEUSDT,46d1c52e,2023-01-24 00:30:24,5,Open Short,Limit,Trade,54,0.08921,0.08901,0.0006,0.00289041,30fd281d
DOGEUSDT,1c76407b,2023-01-24 00:24:34,5,Close Long,Limit,Trade,165,0.08870,0.08870,0.0001,0.00146355,481633ac
DOGEUSDT,8f64288f,2023-01-24 00:07:23,5,Open Long,Limit,Trade,165,0.08808,0.08846,0.0006,0.00871992,9b7010f2
DOGEUSDT,097310c3,2023-01-24 00:07:10,5,Close Short,Limit,Trade,165,0.08823,0.08823,0.0001,0.0014558,244ae45e
BNBUSDT,091-Sell,2023-01-24 00:00:00,5,Open Short,--,Funding,0.1,305.29,0.00,-0.0001,-0.0030529,97f2379d
DOGEUSDT,091-Sell,2023-01-24 00:00:00,5,Open Short,--,Funding,165,0.08859,0.00000,-0.0001,-0.00146173,5d9188f1
LINKUSDT,091-Sell,2023-01-24 00:00:00,5,Open Short,--,Funding,6.8,7.017,0.000,-0.0001,-0.00477156,16fbaaf5
ETHUSDT,091-Sell,2023-01-24 00:00:00,5,Open Short,--,Funding,0.07,1627.13,0.00,-0.0001,-0.01138991,a36ddd8c
SHIB1000USDT,7091-Buy,2023-01-24 00:00:00,5,Open Long,--,Funding,1400,0.011999,0.000000,0.0001,0.00167986,c977d2cf
SHIB1000USDT,15aabf43,2023-01-23 23:18:26,5,Open Long,Limit,Trade,1400,0.012015,0.012035,0.0006,0.0100926,a470283d
SHIB1000USDT,bbca6239,2023-01-23 23:18:02,5,Close Short,Limit,Trade,1400,0.012005,0.012005,0.0001,0.0016807,e30041a5
DOGEUSDT,a209756d,2023-01-23 22:26:49,5,Open Short,Limit,Trade,165,0.08885,0.08885,0.0001,0.00146603,7ed6979d
DOGEUSDT,c3564d35,2023-01-23 21:20:56,5,Close Long,Limit,Trade,165,0.08864,0.08864,0.0001,0.00146256,b1b166fa
SHIB1000USDT,c6ece94a,2023-01-23 20:56:22,5,Open Short,Limit,Trade,1400,0.012090,0.012090,0.0001,0.0016926,cbd8950b
SHIB1000USDT,1cbb68bc,2023-01-23 20:43:03,5,Close Long,Limit,Trade,1400,0.012070,0.012070,0.0001,0.0016898,eac58af1
DOGEUSDT,84d74aa9,2023-01-23 19:38:17,5,Open Long,Limit,Trade,165,0.08802,0.08818,0.0006,0.00871398,985df26f
DOGEUSDT,675144b6,2023-01-23 19:38:02,5,Close Short,Limit,Trade,165,0.08785,0.08785,0.0001,0.00144953,a2082d8f
SHIB1000USDT,207b240f,2023-01-23 19:28:52,5,Open Long,Limit,Trade,1400,0.011985,0.012005,0.0006,0.0100674,3b19b07f
SHIB1000USDT,df181a89,2023-01-23 19:28:46,5,Close Short,Limit,Trade,1400,0.011980,0.011980,0.0001,0.0016772,cc593488
SHIB1000USDT,def17ed7,2023-01-23 18:02:25,5,Open Short,Limit,Trade,1400,0.012065,0.012065,0.0001,0.0016891,8c6d45bd
SHIB1000USDT,0448512e,2023-01-23 17:56:39,5,Close Long,Limit,Trade,1400,0.012040,0.012040,0.0001,0.0016856,63456b41
DOGEUSDT,edb86927,2023-01-23 17:55:00,5,Open Short,Limit,Trade,165,0.08847,0.08847,0.0001,0.00145976,6817bd20
SHIB1000USDT,56673002,2023-01-23 17:51:14,5,Open Long,Limit,Trade,1400,0.011955,0.011955,0.0001,0.0016737,2aebb8a6
BNBUSDT,091-Sell,2023-01-23 16:00:00,5,Open Short,--,Funding,0.1,303.75,0.00,-0.0001,-0.0030375,1eb7db88
ETHUSDT,091-Sell,2023-01-23 16:00:00,5,Open Short,--,Funding,0.07,1621.00,0.00,-0.0001,-0.011347,c0b7a473
LINKUSDT,091-Sell,2023-01-23 16:00:00,5,Open Short,--,Funding,6.8,7.018,0.000,-0.0001,-0.00477224,da86f570
DOGEUSDT,33d2a211,2023-01-23 15:13:44,5,Close Long,Limit,Trade,165,0.08827,0.08827,0.0001,0.00145646,0ac3eaee
DOGEUSDT,76053cf6,2023-01-23 14:58:46,5,Open Long,Limit,Trade,165,0.08766,0.08766,0.0001,0.00144639,8a5d9d25
SHIB1000USDT,e3c96536,2023-01-23 14:57:48,5,Close Short,Limit,Trade,1400,0.012070,0.012070,0.0001,0.0016898,c216b161
SHIB1000USDT,cdd15792,2023-01-23 14:55:42,5,Open Short,Limit,Trade,1400,0.012155,0.012155,0.0001,0.0017017,d30b6160
DOGEUSDT,21c638b8,2023-01-23 14:50:51,5,Close Long,Limit,Trade,165,0.08915,0.08915,0.0001,0.00147098,c1530055
SHIB1000USDT,13afd878,2023-01-23 14:49:35,5,Close Long,Limit,Trade,1400,0.012105,0.012105,0.0001,0.0016947,b29425fa
SHIB1000USDT,69e9d1d9,2023-01-23 14:04:34,5,Open Long,Limit,Trade,1400,0.012020,0.012020,0.0001,0.0016828,8423044b
SHIB1000USDT,15ef4880,2023-01-23 13:57:23,5,Close Long,Limit,Trade,1400,0.012025,0.012025,0.0001,0.0016835,0e643066
SHIB1000USDT,4a88b08d,2023-01-23 13:52:14,5,Open Long,Limit,Trade,1400,0.011940,0.012065,0.0006,0.0100296,33e7942d
SHIB1000USDT,cd5c319b,2023-01-23 13:51:45,5,Close Short,Limit,Trade,1400,0.011925,0.011925,0.0001,0.0016695,8e4c92eb
DOGEUSDT,a7d68006,2023-01-23 13:40:39,5,Open Long,Limit,Trade,165,0.08853,0.08868,0.0006,0.00876447,1ea44ac4
DOGEUSDT,c4838adc,2023-01-23 13:40:13,5,Close Short,Limit,Trade,165,0.08819,0.08819,0.0001,0.00145514,616d6444
BNBUSDT,091-Sell,2023-01-23 08:00:00,5,Open Short,--,Funding,0.1,303.60,0.00,-0.0001,-0.003036,8cf84c64
ETHUSDT,091-Sell,2023-01-23 08:00:00,5,Open Short,--,Funding,0.07,1634.34,0.00,-0.0001,-0.01144038,6874f2ab
DOGEUSDT,091-Sell,2023-01-23 08:00:00,5,Open Short,--,Funding,165,0.08935,0.00000,-0.0001,-0.00147427,0c2e4e03
SHIB1000USDT,7091-Sel,2023-01-23 08:00:00,5,Open Short,--,Funding,1400,0.012075,0.000000,-0.00039721,-0.00671483,17d53a67
LINKUSDT,091-Sell,2023-01-23 08:00:00,5,Open Short,--,Funding,6.8,7.039,0.000,-0.00010729,-0.00513545,3c23a8ea
DOGEUSDT,2d55db36,2023-01-23 00:32:19,5,Open Short,Limit,Trade,165,0.08881,0.08868,0.0006,0.00879219,77e0cd4d
DOGEUSDT,5268becb,2023-01-23 00:26:27,5,Close Long,Limit,Trade,346,0.08878,0.08878,0.0001,0.00307179,7e3b98fa
ETHUSDT,091-Sell,2023-01-23 00:00:00,5,Open Short,--,Funding,0.07,1627.95,0.00,-0.0001,-0.01139565,54a0d507
SHIB1000USDT,7091-Sel,2023-01-23 00:00:00,5,Open Short,--,Funding,1400,0.012001,0.000000,-0.0001,-0.00168014,0d17bce7
LINKUSDT,091-Sell,2023-01-23 00:00:00,5,Open Short,--,Funding,6.8,6.986,0.000,-0.0001,-0.00475048,739d93de
BNBUSDT,091-Sell,2023-01-23 00:00:00,5,Open Short,--,Funding,0.1,303.05,0.00,-0.0001,-0.0030305,e0d183d1
DOGEUSDT,7091-Buy,2023-01-23 00:00:00,5,Open Long,--,Funding,346,0.08825,0.00000,0.0001,0.00305345,0a766b61
SHIB1000USDT,d2239fdb,2023-01-22 23:38:11,5,Open Short,Limit,Trade,1400,0.012010,0.012010,0.0001,0.0016814,c7254b86
SHIB1000USDT,ef012f93,2023-01-22 23:32:07,5,Close Long,Limit,Trade,2940,0.011990,0.011990,0.0001,0.00352506,58c4b16d
SHIB1000USDT,8a2476db,2023-01-22 20:53:24,5,Open Long,Limit,Trade,1540,0.011675,0.011675,0.0001,0.00179795,108b4f89
DOGEUSDT,ccdbc4d7,2023-01-22 20:53:18,5,Open Long,Limit,Trade,181,0.08645,0.08645,0.0001,0.00156475,b2ec5ebb
SHIB1000USDT,3247af16,2023-01-22 19:57:21,5,Open Long,Limit,Trade,1400,0.012160,0.012160,0.0001,0.0017024,54583527
SHIB1000USDT,0551db0e,2023-01-22 19:39:31,5,Close Long,Limit,Trade,1400,0.012270,0.012270,0.0001,0.0017178,7a2ea769
DOGEUSDT,497ac3f7,2023-01-22 19:15:05,5,Open Long,Limit,Trade,165,0.09005,0.09028,0.0006,0.00891495,c93caa61
