Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
DOGEUSDT,34087b0f,2023-01-21 10:26:54,5,Open Long,Limit,Trade,165,0.08591,0.08641,0.0006,0.00850509,24cf94db
DOGEUSDT,41ef3d11,2023-01-21 10:26:40,5,Close Short,Limit,Trade,545,0.08465,0.08465,0.0001,0.00461343,11f959b9
SHIB1000USDT,6d16ec6e,2023-01-21 10:26:29,5,Close Short,Limit,Trade,1400,0.012080,0.012080,0.0001,0.0016912,693239b3
DOGEUSDT,c3f0abfd,2023-01-21 09:56:53,5,Open Short,Limit,Trade,199,0.08831,0.08831,0.0001,0.00175737,1e550488
BNBUSDT,091-Sell,2023-01-21 08:00:00,5,Open Short,--,Funding,0.1,304.80,0.00,-0.0001,-0.003048,cf4515fd
SHIB1000USDT,7091-Sel,2023-01-21 08:00:00,5,Open Short,--,Funding,1400,0.012180,0.000000,-0.00048497,-0.0082697,b029a330
LINKUSDT,091-Sell,2023-01-21 08:00:00,5,Open Short,--,Funding,6.8,7.004,0.000,-0.00018769,-0.00893914,9d613c69
DOGEUSDT,091-Sell,2023-01-21 08:00:00,5,Open Short,--,Funding,346,0.08688,0.00000,-0.00012992,-0.00390545,66c40750
ETHUSDT,091-Sell,2023-01-21 08:00:00,5,Open Short,--,Funding,0.07,1651.31,0.00,-0.0001,-0.01155917,87873b93
SHIB1000USDT,201c0539,2023-01-21 05:44:12,5,Open Short,Limit,Trade,1400,0.012165,0.012165,0.0001,0.0017031,4208568c
SHIB1000USDT,8ebfd9c8,2023-01-21 04:20:17,5,Close Long,Limit,Trade,1400,0.012155,0.012155,0.0001,0.0017017,fae2658c
SHIB1000USDT,2c91b311,2023-01-21 02:40:16,5,Open Long,Limit,Trade,1400,0.012070,0.012075,0.0006,0.0101388,f4e38671
LINKUSDT,df12c78d,2023-01-21 02:03:18,5,Open Short,Limit,Trade,0.2,7.030,7.030,0.0001,0.0001406,943c4ba7
LINKUSDT,0862c364,2023-01-21 01:39:28,5,Open Short,Limit,Trade,2.4,7.030,7.030,0.0001,0.0016872,a8336201
SHIB1000USDT,3663f6fb,2023-01-21 00:13:43,5,Close Long,Limit,Trade,1400,0.012055,0.012055,0.0001,0.0016877,55ac290b
SHIB1000USDT,9dee9646,2023-01-21 00:12:43,5,Open Long,Limit,Trade,1400,0.011970,0.012025,0.0006,0.0100548,0b5350d0
SHIB1000USDT,3b4907d3,2023-01-21 00:12:13,5,Close Short,Limit,Trade,2940,0.011855,0.011855,0.0001,0.00348537,2774adde
ETHUSDT,091-Sell,2023-01-21 00:00:00,5,Open Short,--,Funding,0.07,1658.47,0.00,-0.0001,-0.01160929,fe9afaa2
DOGEUSDT,091-Sell,2023-01-21 00:00:00,5,Open Short,--,Funding,346,0.08623,0.00000,-0.0001,-0.00298355,d58d232c
SHIB1000USDT,7091-Sel,2023-01-21 00:00:00,5,Open Short,--,Funding,2940,0.012230,0.000000,-0.00022621,-0.00813365,7736a9dc
LINKUSDT,091-Sell,2023-01-21 00:00:00,5,Open Short,--,Funding,4.2,6.946,0.000,-0.0001,-0.00291732,578cdbb6
BNBUSDT,091-Sell,2023-01-21 00:00:00,5,Open Short,--,Funding,0.1,305.23,0.00,-0.0001,-0.0030523,a16b5e09
BNBUSDT,e9326fdf,2023-01-20 23:18:14,5,Open Short,Limit,Trade,0.05,305.30,305.30,0.0001,0.0015265,cbcfea6e
SHIB1000USDT,9237b3ac,2023-01-20 20:16:50,5,Open Short,Limit,Trade,1540,0.012160,0.012160,0.0001,0.00187264,04e15524
DOGEUSDT,6f4b355f,2023-01-20 20:05:34,5,Open Short,Limit,Trade,181,0.08504,0.08504,0.0001,0.00153923,53e4566f
LINKUSDT,4b98d3a3,2023-01-20 20:05:29,5,Open Short,Limit,Trade,2.2,6.769,6.769,0.0001,0.00148918,c6bc675a
BNBUSDT,9a1c0036,2023-01-20 19:50:12,5,Open Short,Limit,Trade,0.05,293.55,293.45,0.0006,0.0088065,9522598e
BNBUSDT,27c85f0c,2023-01-20 19:44:21,5,Close Long,Limit,Trade,0.05,293.85,293.85,0.0001,0.00146925,ead7a91a
SHIB1000USDT,ef816bfe,2023-01-20 17:54:18,5,Open Short,Limit,Trade,1400,0.011690,0.011690,0.0001,0.0016366,ca2935b8
SHIB1000USDT,b4c69dde,2023-01-20 16:59:12,5,Close Short,Limit,Trade,1400,0.011550,0.011550,0.0001,0.001617,988e97a4
SHIB1000USDT,6d1dac6a,2023-01-20 16:42:18,5,Open Short,Limit,Trade,1400,0.011630,0.011550,0.0006,0.0097692,2618764b
SHIB1000USDT,d4a52731,2023-01-20 16:36:30,5,Close Long,Limit,Trade,1400,0.011580,0.011580,0.0001,0.0016212,c4e75f32
DOGEUSDT,9965ac22,2023-01-20 16:29:31,5,Open Short,Limit,Trade,165,0.08177,0.08177,0.0001,0.00134921,069c4207
DOGEUSDT,6f6b135a,2023-01-20 16:17:31,5,Close Long,Limit,Trade,165,0.08200,0.08200,0.0001,0.001353,f6f13781
DOGEUSDT,7091-Buy,2023-01-20 16:00:00,5,Open Long,--,Funding,165,0.08152,0.00000,0.0001,0.00134508,b5276526
ETHUSDT,091-Sell,2023-01-20 16:00:00,5,Open Short,--,Funding,0.07,1562.59,0.00,1.309e-05,0.00143181,884c46c5
SHIB1000USDT,7091-Buy,2023-01-20 16:00:00,5,Open Long,--,Funding,1400,0.011469,0.000000,0.0001,0.00160566,0fb72bb2
LINKUSDT,091-Sell,2023-01-20 16:00:00,5,Open Short,--,Funding,2,6.531,0.000,-0.0001,-0.0013062,3ea8ec2a
BNBUSDT,7091-Buy,2023-01-20 16:00:00,5,Open Long,--,Funding,0.05,289.41,0.00,0.0001,0.00144705,533cb0fd
LINKUSDT,4962573f,2023-01-20 14:48:45,5,Open Short,Limit,Trade,2,6.509,6.509,0.0001,0.0013018,3a6ba0bc
LINKUSDT,cf4e3c4b,2023-01-20 14:42:20,5,Close Long,Limit,Trade,2,6.520,6.520,0.0001,0.001304,b8fbb55c
SHIB1000USDT,7091-Buy,2023-01-20 08:00:00,5,Open Long,--,Funding,1400,0.011390,0.000000,0.0001,0.0015946,9b05a9cf
DOGEUSDT,7091-Buy,2023-01-20 08:00:00,5,Open Long,--,Funding,165,0.08085,0.00000,0.0001,0.00133403,3c20ecc7
LINKUSDT,7091-Buy,2023-01-20 08:00:00,5,Open Long,--,Funding,2,6.457,0.000,0.0001,0.0012914,b17ffcdb
BNBUSDT,7091-Buy,2023-01-20 08:00:00,5,Open Long,--,Funding,0.05,288.09,0.00,-7.574e-05,-0.00109099,5f6f5386
ETHUSDT,091-Sell,2023-01-20 08:00:00,5,Open Short,--,Funding,0.07,1549.51,0.00,-2.301e-05,-0.00249579,e6043b0b
BNBUSDT,aea7e5f3,2023-01-20 05:23:52,5,Open Long,Limit,Trade,0.05,291.80,293.20,0.0006,0.008754,738988fb
BNBUSDT,52f10d71,2023-01-20 05:23:30,5,Close Short,Limit,Trade,0.05,291.85,291.85,0.0001,0.00145925,900097a9
LINKUSDT,3933395a,2023-01-20 04:44:58,5,Open Long,Limit,Trade,2,6.475,6.479,0.0006,0.00777,80512fae
LINKUSDT,60b0c20e,2023-01-20 04:44:33,5,Close Short,Limit,Trade,2,6.476,6.476,0.0001,0.0012952,0eb327f0
SHIB1000USDT,c0b7dd49,2023-01-20 02:41:56,5,Open Long,Limit,Trade,1400,0.011500,0.011500,0.0001,0.00161,4650db76
SHIB1000USDT,d270e6b4,2023-01-20 02:14:25,5,Close Short,Limit,Trade,1400,0.011530,0.011530,0.0001,0.0016142,0d3b139a
LINKUSDT,74f67ed6,2023-01-20 01:53:37,5,Open Short,Limit,Trade,2,6.522,6.522,0.0001,0.0013044,5c3e5a4a
SHIB1000USDT,722c7a78,2023-01-20 01:30:02,5,Open Short,Limit,Trade,1400,0.011610,0.011610,0.0001,0.0016254,185eae7d
LINKUSDT,9bebd55a,2023-01-20 01:27:52,5,Close Long,Limit,Trade,2,6.514,6.514,0.0001,0.0013028,024fcbca
SHIB1000USDT,2bfe0321,2023-01-20 01:06:12,5,Close Short,Limit,Trade,1400,0.011515,0.011515,0.0001,0.0016121,6d161a6a
LINKUSDT,5e48d6ac,2023-01-20 01:05:22,5,Open Long,Limit,Trade,2,6.469,6.473,0.0006,0.0077628,a22d6b51
LINKUSDT,d74f7fe0,2023-01-20 01:05:10,5,Close Short,Limit,Trade,2,6.464,6.464,0.0001,0.0012928,31869d2d
SHIB1000USDT,55f01aaa,2023-01-20 00:27:07,5,Open Short,Limit,Trade,1400,0.011595,0.011595,0.0001,0.0016233,ca21fc56
SHIB1000USDT,cb3ce528,2023-01-20 00:01:29,5,Close Short,Limit,Trade,1400,0.011485,0.011485,0.0001,0.0016079,edcf532c
SHIB1000USDT,7091-Sel,2023-01-20 00:00:00,5,Open Short,--,Funding,1400,0.011541,0.000000,-0.0001,-0.00161574,97a5b9b8
BNBUSDT,091-Sell,2023-01-20 00:00:00,5,Open Short,--,Funding,0.05,294.37,0.00,0.00025609,0.00376927,e09f347f
DOGEUSDT,7091-Buy,2023-01-20 00:00:00,5,Open Long,--,Funding,165,0.08158,0.00000,0.0001,0.00134607,e6b2b737
LINKUSDT,091-Sell,2023-01-20 00:00:00,5,Open Short,--,Funding,2,6.507,0.000,-0.0001,-0.0013014,103eedb7
ETHUSDT,091-Sell,2023-01-20 00:00:00,5,Open Short,--,Funding,0.07,1550.51,0.00,-0.0001,-0.01085357,7863fed6
SHIB1000USDT,589babe9,2023-01-19 23:33:23,5,Open Short,Limit,Trade,1400,0.011565,0.011505,0.0006,0.0097146,0c3ed5c4
LINKUSDT,458548de,2023-01-19 23:29:15,5,Open Short,Limit,Trade,2,6.510,6.510,0.0001,0.001302,758bfd01
SHIB1000USDT,33a6a0e1,2023-01-19 23:27:32,5,Close Long,Limit,Trade,1400,0.011520,0.011520,0.0001,0.0016128,f91267b5
LINKUSDT,60148fea,2023-01-19 23:03:40,5,Close Long,Limit,Trade,2,6.525,6.525,0.0001,0.001305,babaaba2
BNBUSDT,2e64eaf6,2023-01-19 22:57:43,5,Open Short,Limit,Trade,0.05,293.90,293.90,0.0001,0.0014695,47c0f9f9
BNBUSDT,ac6be861,2023-01-19 21:59:43,5,Close Short,Limit,Trade,0.05,292.80,292.80,0.0001,0.001464,16c8a918
LINKUSDT,b68543de,2023-01-19 21:45:48,5,Open Long,Limit,Trade,2,6.480,6.483,0.0006,0.007776,cc5b3ce9
LINKUSDT,161c127a,2023-01-19 21:45:41,5,Close Short,Limit,Trade,2,6.477,6.477,0.0001,0.0012954,7dbe7d0a
DOGEUSDT,69a8110c,2023-01-19 21:19:15,5,Open Long,Limit,Trade,165,0.08143,0.08159,0.0006,0.00806157,0d4c4d8b
DOGEUSDT,657817bf,2023-01-19 21:19:03,5,Close Short,Limit,Trade,165,0.08140,0.08140,0.0001,0.0013431,38c919ba
SHIB1000USDT,10711b00,2023-01-19 21:14:51,5,Open Long,Limit,Trade,1400,0.011440,0.011470,0.0006,0.0096096,59d163f9
SHIB1000USDT,f3f43e6b,2023-01-19 21:14:34,5,Close Short,Limit,Trade,1400,0.011425,0.011425,0.0001,0.0015995,b49ab47c
BNBUSDT,1c5f883e,2023-01-19 20:26:25,5,Open Short,Limit,Trade,0.05,294.85,294.85,0.0001,0.00147425,c35d5115
BNBUSDT,ea3bdcf9,2023-01-19 20:18:01,5,Close Long,Limit,Trade,0.05,294.45,294.45,0.0001,0.00147225,3dddcd02
LINKUSDT,f779247a,2023-01-19 20:17:57,5,Open Short,Limit,Trade,2,6.523,6.523,0.0001,0.0013046,cbae973b
LINKUSDT,97707f97,2023-01-19 20:04:53,5,Close Long,Limit,Trade,2,6.510,6.510,0.0001,0.001302,65402ce1
DOGEUSDT,6521a96b,2023-01-19 20:01:44,5,Open Short,Limit,Trade,165,0.08197,0.08197,0.0006,0.00811503,1a9adc4b
DOGEUSDT,7c82d7ac,2023-01-19 19:56:38,5,Close Long,Limit,Trade,165,0.08192,0.08192,0.0001,0.00135168,69d4d4dd
SHIB1000USDT,63e5b1fe,2023-01-19 19:15:22,5,Open Short,Limit,Trade,1400,0.011505,0.011505,0.0001,0.0016107,a49897de
SHIB1000USDT,35a38a2d,2023-01-19 18:40:16,5,Close Long,Limit,Trade,1400,0.011450,0.011450,0.0001,0.001603,5aea1963
SHIB1000USDT,9281e726,2023-01-19 17:56:21,5,Open Long,Limit,Trade,1400,0.011370,0.011370,0.0001,0.0015918,3fcbe25f
SHIB1000USDT,9bd5b13e,2023-01-19 17:50:48,5,Close Short,Limit,Trade,2940,0.011365,0.011365,0.0001,0.00334131,7ec623c8
SHIB1000USDT,ba8c30e4,2023-01-19 16:14:39,5,Open Short,Limit,Trade,1540,0.011660,0.011660,0.0001,0.00179564,eb6e64b5
BNBUSDT,7091-Buy,2023-01-19 16:00:00,5,Open Long,--,Funding,0.05,289.75,0.00,-4.17e-05,-0.00060412,e482bd30
LINKUSDT,7091-Buy,2023-01-19 16:00:00,5,Open Long,--,Funding,2,6.404,0.000,0.0001,0.0012808,86dc782b
ETHUSDT,091-Sell,2023-01-19 16:00:00,5,Open Short,--,Funding,0.07,1532.52,0.00,-0.0001,-0.01072764,03d4a773
DOGEUSDT,7091-Buy,2023-01-19 16:00:00,5,Open Long,--,Funding,165,0.08098,0.00000,0.0001,0.00133617,90063e2b
SHIB1000USDT,7091-Sel,2023-01-19 16:00:00,5,Open Short,--,Funding,1400,0.011402,0.000000,-0.0001,-0.00159628,adc90c2a
SHIB1000USDT,e10424cf,2023-01-19 14:27:45,5,Open Short,Limit,Trade,1400,0.011210,0.011210,0.0001,0.0015694,ac07dcb8
SHIB1000USDT,e0ffd967,2023-01-19 14:01:34,5,Close Long,Limit,Trade,1400,0.011190,0.011190,0.0001,0.0015666,5d22099f
SHIB1000USDT,b666065e,2023-01-19 11:11:38,5,Open Long,Limit,Trade,1400,0.011110,0.011110,0.0001,0.0015554,5edced87
SHIB1000USDT,8273b6cc,2023-01-19 10:18:02,5,Close Short,Limit,Trade,1400,0.011180,0.011180,0.0001,0.0015652,9abc46ef
SHIB1000USDT,3f541ffe,2023-01-19 10:09:50,5,Open Short,Limit,Trade,1400,0.011260,0.011260,0.0001,0.0015764,704eb0ae
SHIB1000USDT,31151d47,2023-01-19 09:40:08,5,Close Long,Limit,Trade,1400,0.011180,0.011180,0.0001,0.0015652,9c21fd38
SHIB1000USDT,0b04de73,2023-01-19 09:31:38,5,Open Long,Limit,Trade,1400,0.011100,0.011100,0.0001,0.001554,b111409d
SHIB1000USDT,e57cb3db,2023-01-19 08:55:26,5,Close Short,Limit,Trade,1400,0.011170,0.011170,0.0001,0.0015638,ffa58ce9
SHIB1000USDT,02f469d4,2023-01-19 08:42:32,5,Open Short,Limit,Trade,1400,0.011250,0.011230,0.0006,0.00945,21e1c5bb
SHIB1000USDT,57601cfe,2023-01-19 08:36:34,5,Close Long,Limit,Trade,1400,0.011240,0.011240,0.0001,0.0015736,28716226
DOGEUSDT,7091-Buy,2023-01-19 08:00:00,5,Open Long,--,Funding,165,0.08092,0.00000,0.0001,0.00133518,1d26284b
ETHUSDT,091-Sell,2023-01-19 08:00:00,5,Open Short,--,Funding,0.07,1528.08,0.00,-0.0001,-0.01069656,f1cd736f
SHIB1000USDT,7091-Buy,2023-01-19 08:00:00,5,Open Long,--,Funding,1400,0.011103,0.000000,0.0001,0.00155442,55853f01
BNBUSDT,7091-Buy,2023-01-19 08:00:00,5,Open Long,--,Funding,0.05,290.18,0.00,-0.0001996,-0.00289599,a310c7f8
LINKUSDT,7091-Buy,2023-01-19 08:00:00,5,Open Long,--,Funding,2,6.438,0.000,0.0001,0.0012876,2654735d
SHIB1000USDT,09e80ad1,2023-01-19 05:45:27,5,Open Long,Limit,Trade,1400,0.011160,0.011165,0.0006,0.0093744,d7779df0
SHIB1000USDT,22d0da6a,2023-01-19 05:45:10,5,Close Short,Limit,Trade,440,0.011135,0.011135,0.0001,0.00048994,d941a90b
SHIB1000USDT,22d0da6a,2023-01-19 05:45:10,5,Close Short,Limit,Trade,960,0.011135,0.011135,0.0001,0.00106896,2b55d62b
SHIB1000USDT,9d20b4fa,2023-01-19 03:16:54,5,Open Short,Limit,Trade,1400,0.011215,0.011190,0.0006,0.0094206,6a9f5125
SHIB1000USDT,9ad83db3,2023-01-19 03:11:22,5,Close Long,Limit,Trade,2940,0.011220,0.011220,0.0001,0.00329868,79cd6dad
SHIB1000USDT,e4fae833,2023-01-19 00:14:20,5,Open Long,Limit,Trade,1540,0.010925,0.010925,0.0001,0.00168245,9d13f1d1
BNBUSDT,7091-Buy,2023-01-19 00:00:00,5,Open Long,--,Funding,0.05,286.48,0.00,-0.00013308,-0.00190623,01b531cf
SHIB1000USDT,7091-Buy,2023-01-19 00:00:00,5,Open Long,--,Funding,1400,0.011172,0.000000,0.0001,0.00156408,497ae8b7
DOGEUSDT,7091-Buy,2023-01-19 00:00:00,5,Open Long,--,Funding,165,0.08000,0.00000,0.0001,0.00132,f5f7c932
LINKUSDT,7091-Buy,2023-01-19 00:00:00,5,Open Long,--,Funding,2,6.335,0.000,0.0001,0.001267,2fa96342
ETHUSDT,091-Sell,2023-01-19 00:00:00,5,Open Short,--,Funding,0.07,1511.12,0.00,-0.0001,-0.01057784,2039fb74
DOGEUSDT,b86df817,2023-01-18 20:31:39,5,Open Long,Limit,Trade,165,0.08135,0.08161,0.0006,0.00805365,14e08bd7
DOGEUSDT,0dc0b837,2023-01-18 20:31:08,5,Close Short,Limit,Trade,165,0.08167,0.08167,0.0001,0.00134756,fbd30723
LINKUSDT,13c38782,2023-01-18 20:20:25,5,Open Long,Limit,Trade,1.5,6.465,6.465,0.0001,0.00096975,08ec4e79
LINKUSDT,13c38782,2023-01-18 20:20:19,5,Open Long,Limit,Trade,0.5,6.465,6.465,0.0001,0.00032325,5368c2aa
BNBUSDT,d37afb05,2023-01-18 20:17:35,5,Open Long,Limit,Trade,0.05,292.40,292.40,0.0001,0.001462,3c72c76e
SHIB1000USDT,432b98cf,2023-01-18 20:17:20,5,Open Long,Limit,Trade,1400,0.011380,0.011380,0.0001,0.0015932,4cac74ed
DOGEUSDT,9790d468,2023-01-18 20:15:21,5,Open Short,Limit,Trade,165,0.08225,0.08224,0.0006,0.00814275,3be76d7f
SHIB1000USDT,d0427960,2023-01-18 19:33:08,5,Close Long,Limit,Trade,1400,0.011530,0.011530,0.0001,0.0016142,f3b49f53
LINKUSDT,be2604c3,2023-01-18 19:32:24,5,Close Long,Limit,Trade,2,6.511,6.511,0.0001,0.0013022,e73bb7e5
DOGEUSDT,318c6089,2023-01-18 19:32:02,5,Close Long,Limit,Trade,165,0.08220,0.08220,0.0001,0.0013563,e556cd37
LINKUSDT,be84340f,2023-01-18 19:04:51,5,Open Long,Limit,Trade,2,6.466,6.466,0.0001,0.0012932,cc545f05
DOGEUSDT,4398d655,2023-01-18 19:03:57,5,Open Long,Limit,Trade,165,0.08163,0.08163,0.0001,0.0013469,3c2baea9
SHIB1000USDT,159982e9,2023-01-18 18:55:50,5,Open Long,Limit,Trade,1400,0.011450,0.011450,0.0001,0.001603,83044e2a
LINKUSDT,79734a7e,2023-01-18 18:47:14,5,Close Long,Limit,Trade,2,6.499,6.499,0.0001,0.0012998,ca26eb96
SHIB1000USDT,ad81962c,2023-01-18 18:47:05,5,Close Long,Limit,Trade,1400,0.011495,0.011495,0.0001,0.0016093,ee4d87f3
SHIB1000USDT,39bfa050,2023-01-18 18:42:52,5,Open Long,Limit,Trade,1400,0.011415,0.011415,0.0001,0.0015981,6f9e7807
LINKUSDT,c9ca6ab1,2023-01-18 18:42:38,5,Open Long,Limit,Trade,2,6.454,6.454,0.0001,0.0012908,1c8d2391
LINKUSDT,15836cfe,2023-01-18 17:12:49,5,Close Long,Limit,Trade,1.3,6.584,6.584,0.0001,0.00085592,89edacf6
LINKUSDT,15836cfe,2023-01-18 17:12:47,5,Close Long,Limit,Trade,5.3,6.584,6.584,0.0001,0.00348952,f0d62f62
SHIB1000USDT,47129721,2023-01-18 16:59:41,5,Close Long,Limit,Trade,2940,0.011350,0.011350,0.0001,0.0033369,526eacd5
BNBUSDT,4e637a19,2023-01-18 16:44:35,5,Close Short,Limit,Trade,0.38,282.95,282.95,0.0001,0.0107521,bc5cd8bf
DOGEUSDT,3410869e,2023-01-18 16:42:19,5,Close Long,Limit,Trade,165,0.08054,0.08054,0.0001,0.00132891,460b1d4f
DOGEUSDT,a1f7e663,2023-01-18 16:39:09,5,Open Long,Limit,Trade,165,0.07998,0.07998,0.0001,0.00131967,43ed753c
DOGEUSDT,a3b16786,2023-01-18 16:30:56,5,Close Long,Limit,Trade,545,0.08177,0.08177,0.0001,0.00445647,b0577c0b
LINKUSDT,b17a1b80,2023-01-18 16:22:08,5,Open Long,Limit,Trade,2.4,6.282,6.282,0.0001,0.00150768,f03f33ae
DOGEUSDT,c09a66d4,2023-01-18 16:22:06,5,Open Long,Limit,Trade,199,0.07802,0.07802,0.0001,0.0015526,f3ff9d7f
DOGEUSDT,63c2b78a,2023-01-18 16:21:46,5,Open Long,Limit,Trade,181,0.08141,0.08141,0.0001,0.00147353,08dbb4d0
SHIB1000USDT,44edb627,2023-01-18 16:21:40,5,Open Long,Limit,Trade,1540,0.011050,0.011050,0.0001,0.0017017,def91118
SHIB1000USDT,e7f21f54,2023-01-18 16:10:25,5,Open Long,Limit,Trade,1400,0.011510,0.011510,0.0001,0.0016114,c52a8af9
BNBUSDT,091-Sell,2023-01-18 16:00:00,5,Open Short,--,Funding,0.38,294.05,0.00,-0.0001,-0.0111739,27b23ef8
DOGEUSDT,7091-Buy,2023-01-18 16:00:00,5,Open Long,--,Funding,165,0.08480,0.00000,0.0001,0.0013992,bfbe8151
LINKUSDT,7091-Buy,2023-01-18 16:00:00,5,Open Long,--,Funding,4.2,6.546,0.000,0.0001,0.00274932,14aa6113
ETHUSDT,091-Sell,2023-01-18 16:00:00,5,Open Short,--,Funding,0.07,1549.02,0.00,-9.761e-05,-0.01058398,cc42cc71
DOGEUSDT,a7506da5,2023-01-18 15:56:33,5,Open Long,Limit,Trade,165,0.08480,0.08506,0.0006,0.0083952,a106f4f8
SHIB1000USDT,3d9db8bc,2023-01-18 15:56:22,5,Close Long,Limit,Trade,1400,0.011645,0.011645,0.0001,0.0016303,455aa3c0
SHIB1000USDT,3340edaf,2023-01-18 15:54:25,5,Open Long,Limit,Trade,1400,0.011565,0.012100,0.0006,0.0097146,9d74b17c
SHIB1000USDT,26d43ffb,2023-01-18 15:53:57,5,Close Short,Limit,Trade,10780,0.011715,0.011715,0.0001,0.01262877,aac6e464
LINKUSDT,f10ec87c,2023-01-18 15:53:55,5,Open Long,Limit,Trade,2.2,6.555,6.555,0.0001,0.0014421,e9f6918f
DOGEUSDT,b4a595cf,2023-01-18 15:50:24,5,Close Short,Limit,Trade,165,0.08631,0.08631,0.0001,0.00142412,85ff4349
LINKUSDT,499f30de,2023-01-18 15:38:16,5,Open Long,Limit,Trade,2,6.828,6.852,0.0006,0.0081936,403fcdcb
LINKUSDT,cce32830,2023-01-18 15:37:56,5,Close Short,Limit,Trade,2,6.824,6.824,0.0001,0.0013648,af0c6c3d
LINKUSDT,a063fca7,2023-01-18 13:53:13,5,Open Short,Limit,Trade,2,6.872,6.835,0.0006,0.0082464,51c7e20d
DOGEUSDT,b4c6420f,2023-01-18 13:48:42,5,Open Short,Limit,Trade,165,0.08692,0.08690,0.0006,0.00860508,3aee70ad
LINKUSDT,e2bab278,2023-01-18 13:47:17,5,Close Long,Limit,Trade,2,6.883,6.883,0.0001,0.0013766,cd687e66
DOGEUSDT,a89c4443,2023-01-18 13:43:13,5,Close Long,Limit,Trade,165,0.08643,0.08643,0.0001,0.0014261,3e6cf0a3
DOGEUSDT,35eca320,2023-01-18 13:33:41,5,Open Long,Limit,Trade,1,0.08583,0.08611,0.0006,5.15e-05,c4fd6590
DOGEUSDT,35eca320,2023-01-18 13:33:41,5,Open Long,Limit,Trade,164,0.08583,0.08611,0.0006,0.00844568,dd2d2b26
DOGEUSDT,fbcb56ac,2023-01-18 13:33:28,5,Close Short,Limit,Trade,165,0.08590,0.08590,0.0001,0.00141735,b3c18a54
DOGEUSDT,14963ebd,2023-01-18 11:44:33,5,Open Short,Limit,Trade,165,0.08651,0.08651,0.0001,0.00142742,9916ac24
DOGEUSDT,da5dad94,2023-01-18 11:38:15,5,Close Long,Limit,Trade,165,0.08645,0.08645,0.0001,0.00142643,1797db4b
DOGEUSDT,195c6803,2023-01-18 08:19:32,5,Open Long,Limit,Trade,165,0.08585,0.08624,0.0006,0.00849915,6314ac3c
DOGEUSDT,5c3598b4,2023-01-18 08:19:12,5,Close Short,Limit,Trade,346,0.08593,0.08593,0.0001,0.00297318,7c0771fe
SHIB1000USDT,7091-Sel,2023-01-18 08:00:00,5,Open Short,--,Funding,10780,0.012419,0.000000,-0.0001,-0.01338768,82e812d5
DOGEUSDT,091-Sell,2023-01-18 08:00:00,5,Open Short,--,Funding,346,0.08710,0.00000,-0.0001,-0.00301366,ab0f1a1a
LINKUSDT,7091-Buy,2023-01-18 08:00:00,5,Open Long,--,Funding,2,6.861,0.000,0.0001,0.0013722,25416c14
BNBUSDT,091-Sell,2023-01-18 08:00:00,5,Open Short,--,Funding,0.38,301.41,0.00,-0.0001,-0.01145358,ddd9e04d
ETHUSDT,091-Sell,2023-01-18 08:00:00,5,Open Short,--,Funding,0.07,1582.38,0.00,-0.0001,-0.01107666,984072c0
LINKUSDT,9287bc05,2023-01-18 06:49:32,5,Open Long,Limit,Trade,2,6.835,6.860,0.0006,0.008202,09028fc8
LINKUSDT,a9e1bbe8,2023-01-18 06:49:28,5,Close Short,Limit,Trade,2,6.844,6.844,0.0001,0.0013688,a3746b3f
DOGEUSDT,0c7f666c,2023-01-18 03:07:59,5,Open Short,Limit,Trade,181,0.08815,0.08815,0.0001,0.00159552,04525868
SHIB1000USDT,418d46b9,2023-01-18 03:04:45,5,Open Short,Limit,Trade,2250,0.012895,0.012895,0.0001,0.00290138,b0b912fa
SHIB1000USDT,9a1bbd33,2023-01-18 02:04:57,5,Open Short,Limit,Trade,2040,0.012360,0.012360,0.0001,0.00252144,7c55d609
LINKUSDT,d03f3d2b,2023-01-18 01:57:55,5,Open Short,Limit,Trade,2,6.892,6.892,0.0001,0.0013784,32a2586a
SHIB1000USDT,d37c76d3,2023-01-18 01:29:17,5,Open Short,Limit,Trade,170,0.011935,0.011935,0.0001,0.0002029,4852219f
LINKUSDT,c432ac53,2023-01-18 01:22:52,5,Close Short,Limit,Trade,2,6.838,6.838,0.0001,0.0013676,cea7e327
DOGEUSDT,e5b8e669,2023-01-18 01:11:06,5,Open Short,Limit,Trade,165,0.08476,0.08414,0.0006,0.00839124,4c6342ae
LINKUSDT,96a6eec9,2023-01-18 01:09:34,5,Open Short,Limit,Trade,2,6.886,6.886,0.0001,0.0013772,57e4af4d
DOGEUSDT,6356cc49,2023-01-18 01:05:10,5,Close Long,Limit,Trade,330,0.08412,0.08412,0.0001,0.00277596,fcadfa46
SHIB1000USDT,003cd133,2023-01-18 01:01:12,5,Open Short,Limit,Trade,1690,0.011545,0.011505,0.0006,0.01170663,82cef38e
SHIB1000USDT,d0b4bc18,2023-01-18 01:01:08,5,Open Short,Limit,Trade,1690,0.011505,0.011505,0.0001,0.00194435,9f33eca4
SHIB1000USDT,1fc985f9,2023-01-18 01:00:28,5,Open Short,Limit,Trade,1540,0.011080,0.011080,0.0001,0.00170632,a6538a69
